id,name,active,group_propagation_option,action,sequence,company_id/id,location_dest_id/id,location_src_id/id,route_id/id,procure_method,picking_type_id/id,delay,propagate_carrier,warehouse_id/id,propagate_warehouse_id/id,auto
stock_rule_manufacture_1,Manufacture_1,1,propagate,manufacture,21,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_manufacture_1,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_796,0,,,,manual
stock_rule_inter_warehouse_transit_1102,Inter Warehouse Transit,1,propagate,push,22,seed_master_data_and_settings.company_jinasena_agricultural_machinery,,Jinasena_MasterData_Stock.stock_location_transit,Jinasena_MasterData_Stock.stock_route_inter_warehouse_transit,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers_525,0,,,,manual
stock_rule_manufacture_1_1266,Manufacture_1,1,propagate,manufacture,22,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_manufacture_1,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_143,0,,,,manual
stock_rule_to_br_ek_stock,To BR-EK/Stock,1,propagate,push,23,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_transit_to_stock,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers_263,0,,,,manual
stock_rule_manufacture_1_1267,Manufacture_1,1,propagate,manufacture,23,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_manufacture_1,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_226,0,,,,manual
stock_rule_puch_to_cw_cm_stock,Puch to CW-CM/STOCK,1,propagate,push,24,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_transit_to_stock,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers,0,,,,manual
stock_rule_manufacture_1_1268,Manufacture_1,1,propagate,manufacture,24,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_manufacture_1,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_125,0,,,,manual
stock_rule_cw_cm_stock,CW-CM/STOCK,1,propagate,push,25,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,Jinasena_MasterData_Stock.stock_route_transit_to_stock,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers,0,,,,manual
stock_rule_manufacture,Manufacture,1,propagate,manufacture,25,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,mrp.route_warehouse0_manufacture,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_784,0,,,,manual
stock_rule_rp_ek_stock,RP-EK/STOCK,1,propagate,push,26,seed_master_data_and_settings.company_jinasena_pvt_ltd,,Jinasena_MasterData_Stock.stock_location_finishgood_480,Jinasena_MasterData_Stock.stock_route_transit_to_stock,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers_149,0,,,,manual
stock_rule_manufacture_1270,Manufacture,1,propagate,manufacture,26,seed_master_data_and_settings.company_jinasena_pvt_ltd,,,mrp.route_warehouse0_manufacture,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_784,0,,,,manual
stock_rule_rp_ek,RP-EK,1,propagate,push,27,seed_master_data_and_settings.company_jinasena_pvt_ltd,,Jinasena_MasterData_Stock.stock_location_finishgood_480,Jinasena_MasterData_Stock.stock_route_finishgood_to_stock,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers_149,0,,,,manual
stock_rule_mw_ek,MW-EK,1,propagate,push,28,seed_master_data_and_settings.company_jinasena_pvt_ltd,,Jinasena_MasterData_Stock.stock_location_finishgood,Jinasena_MasterData_Stock.stock_route_finishgood_to_stock,make_to_stock,Jinasena_MasterData_Stock.stock_picking_type_internal_transfers_194,0,,,,manual
